line,move,espeed,dir,end,x,y,z,pitch,roll,yaw,fspeed
11233,3,6,1,0,297.0616,18.921,3.7,0,0,0,
11236,3,6,1,0,299.1722,20.4719,3.7,0,0,0,
11239,3,6,1,0,301.3396,21.943,3.7,0,0,0,
11242,3,6,1,0,303.5558,23.3404,3.7,0,0,0,
11245,3,6,1,0,305.8141,24.6696,3.7,0,0,0,
11248,3,6,1,0,308.1089,25.9359,3.7,0,0,0,
11251,3,6,1,0,310.436,27.1425,3.7,0,0,0,
11254,3,6,1,0,312.7922,28.2928,3.7,0,0,0,
11257,3,6,1,0,315.1742,29.3898,3.7,0,0,0,
11260,3,6,1,0,317.5795,30.4361,3.7,0,0,0,
11263,3,6,1,0,320.0056,31.4345,3.7,0,0,0,
11266,3,6,1,0,322.4506,32.3876,3.7,0,0,0,
11269,3,6,1,0,324.9127,33.2972,3.7,0,0,0,
11272,3,6,1,0,327.3905,34.1648,3.7,0,0,0,
11275,3,6,1,0,329.8826,34.9922,3.7,0,0,0,
11278,3,6,1,0,332.388,35.7806,3.7,0,0,0,
11281,3,6,1,0,334.9056,36.5315,3.7,0,0,0,
11284,3,6,1,0,337.4344,37.2459,3.7,0,0,0,
11287,3,6,1,0,339.9735,37.9251,3.7,0,0,0,
11290,3,6,1,0,342.5222,38.5701,3.7,0,0,0,
11293,3,6,1,0,345.0798,39.1818,3.7,0,0,0,
11296,3,6,1,0,347.6455,39.7612,3.7,0,0,0,
11299,3,6,1,0,350.2188,40.309,3.7,0,0,0,
11302,3,6,1,0,352.7992,40.8259,3.7,0,0,0,
11305,3,6,1,0,355.3861,41.3124,3.7,0,0,0,
11308,3,6,1,0,357.9791,41.769,3.7,0,0,0,
11311,3,6,1,0,360.5779,42.1963,3.7,0,0,0,
11314,3,6,1,0,363.1818,42.5948,3.7,0,0,0,
11317,3,6,1,0,365.7906,42.9649,3.7,0,0,0,
11320,3,6,1,0,368.4039,43.3071,3.7,0,0,0,
11323,3,6,1,0,371.0213,43.6218,3.7,0,0,0,
11326,3,6,1,0,373.6425,43.9094,3.7,0,0,0,
11329,3,6,1,0,376.2672,44.1701,3.7,0,0,0,
11332,3,6,1,0,378.8951,44.4041,3.7,0,0,0,
11335,3,6,1,0,381.5259,44.6116,3.7,0,0,0,
11338,3,6,1,0,384.1593,44.7929,3.7,0,0,0,
11341,3,6,1,0,386.7951,44.9479,3.7,0,0,0,
11344,3,6,1,0,389.4329,45.0768,3.7,0,0,0,
11347,3,6,1,0,392.0726,45.1798,3.7,0,0,0,
11350,3,6,1,0,394.7139,45.2568,3.7,0,0,0,
11353,3,6,1,0,397.3564,45.3081,3.7,0,0,0,
11356,3,6,1,0,400,45.3338,3.7,0,0,0,
11359,3,6,1,0,402.6444,45.3338,3.7,0,0,0,
11362,3,6,1,0,405.2894,45.3081,3.7,0,0,0,
11365,3,6,1,0,407.9346,45.2566,3.7,0,0,0,
11368,3,6,1,0,410.5799,45.1791,3.7,0,0,0,
11371,3,6,1,0,413.225,45.0754,3.7,0,0,0,
11374,3,6,1,0,415.8696,44.9454,3.7,0,0,0,
11377,3,6,1,0,418.5135,44.7889,3.7,0,0,0,
11380,3,6,1,0,421.1563,44.6058,3.7,0,0,0,
11383,3,6,1,0,423.7978,44.3958,3.7,0,0,0,
11386,3,6,1,0,426.4376,44.1588,3.7,0,0,0,
11389,3,6,1,0,429.0756,43.8945,3.7,0,0,0,
11392,3,6,1,0,431.7114,43.6027,3.7,0,0,0,
11395,3,6,1,0,434.3445,43.283,3.7,0,0,0,
11398,3,6,1,0,436.9748,42.9349,3.7,0,0,0,
11401,3,6,1,0,439.6017,42.5577,3.7,0,0,0,
11404,3,6,1,0,442.2248,42.1511,3.7,0,0,0,
11407,3,6,1,0,444.8438,41.7143,3.7,0,0,0,
11410,3,6,1,0,447.4582,41.2468,3.7,0,0,0,
11413,3,6,1,0,450.0674,40.7481,3.7,0,0,0,
11416,3,6,1,0,452.671,40.2176,3.7,0,0,0,
11419,3,6,1,0,455.2685,39.6547,3.7,0,0,0,
11422,3,6,1,0,457.8591,39.0584,3.7,0,0,0,
11425,3,6,1,0,460.4423,38.4277,3.7,0,0,0,
11428,3,6,1,0,463.0172,37.7616,3.7,0,0,0,
11431,3,6,1,0,465.583,37.0589,3.7,0,0,0,
11434,3,6,1,0,468.1387,36.3184,3.7,0,0,0,
11437,3,6,1,0,470.6835,35.5387,3.7,0,0,0,
11440,3,6,1,0,473.2161,34.7186,3.7,0,0,0,
11443,3,6,1,0,475.7354,33.8566,3.7,0,0,0,
11446,3,6,1,0,478.2399,32.9508,3.7,0,0,0,
11449,3,6,1,0,480.7281,31.9996,3.7,0,0,0,
11452,3,6,1,0,483.1983,31.0009,3.7,0,0,0,
11455,3,6,1,0,485.6481,29.9519,3.7,0,0,0,
11458,3,6,1,0,488.075,28.8498,3.7,0,0,0,
11461,3,6,1,0,490.4762,27.6916,3.7,0,0,0,
11464,3,6,1,0,492.8485,26.4741,3.7,0,0,0,
11467,3,6,1,0,495.1881,25.1942,3.7,0,0,0,
11470,3,6,1,0,497.4908,23.848,3.7,0,0,0,
11473,3,6,1,0,499.7502,22.4297,3.7,0,0,0,
11476,3,6,1,0,501.9592,20.9335,3.7,0,0,0,
11479,3,6,1,0,504.1089,19.353,3.7,0,0,0,
11482,3,6,1,0,506.189,17.6814,3.7,0,0,0,
11485,3,6,1,0,508.1857,15.911,3.7,0,0,0,
11488,3,6,1,0,510.0799,14.0313,3.7,0,0,0,
11491,3,6,1,0,511.8466,12.0315,3.7,0,0,0,
11494,3,6,1,0,513.4508,9.8998,3.7,0,0,0,
11497,3,6,1,0,514.8446,7.6258,3.7,0,0,0,
11500,3,6,1,0,515.9601,5.2048,3.7,0,0,0,
11503,3,6,1,0,516.7028,2.647,3.7,0,0,0,
11506,3,6,1,0,516.975,0,3.7,0,0,0,
11509,3,6,1,0,516.7158,-2.6474,3.7,0,0,0,
11512,3,6,1,0,516.0001,-5.2077,3.7,0,0,0,
11515,3,6,1,0,514.9132,-7.6337,3.7,0,0,0,
11518,3,6,1,0,513.5488,-9.9153,3.7,0,0,0,
11521,3,6,1,0,511.9743,-12.0573,3.7,0,0,0,
11524,3,6,1,0,510.2372,-14.0697,3.7,0,0,0,
11527,3,6,1,0,508.3721,-15.9642,3.7,0,0,0,
11530,3,6,1,0,506.4036,-17.7513,3.7,0,0,0,
11533,3,6,1,0,504.3507,-19.4413,3.7,0,0,0,
11536,3,6,1,0,502.2268,-21.0417,3.7,0,0,0,
11539,3,6,1,0,500.0426,-22.5592,3.7,0,0,0,
11542,3,6,1,0,497.8066,-24.0002,3.7,0,0,0,
11545,3,6,1,0,495.526,-25.3701,3.7,0,0,0,
11548,3,6,1,0,493.2068,-26.6747,3.7,0,0,0,
11551,3,6,1,0,490.8534,-27.9176,3.7,0,0,0,
11554,3,6,1,0,488.4696,-29.1022,3.7,0,0,0,
11557,3,6,1,0,486.0585,-30.2315,3.7,0,0,0,
11560,3,6,1,0,483.623,-31.3083,3.7,0,0,0,
11563,3,6,1,0,481.1655,-32.3354,3.7,0,0,0,
11566,3,6,1,0,478.6882,-33.3155,3.7,0,0,0,
11569,3,6,1,0,476.1931,-34.2508,3.7,0,0,0,
11572,3,6,1,0,473.6815,-35.1427,3.7,0,0,0,
11575,3,6,1,0,471.1549,-35.993,3.7,0,0,0,
11578,3,6,1,0,468.6145,-36.8031,3.7,0,0,0,
11581,3,6,1,0,466.0614,-37.5744,3.7,0,0,0,
11584,3,6,1,0,463.4966,-38.3082,3.7,0,0,0,
11587,3,6,1,0,460.9211,-39.0056,3.7,0,0,0,
11590,3,6,1,0,458.3356,-39.6678,3.7,0,0,0,
11593,3,6,1,0,455.741,-40.2958,3.7,0,0,0,
11596,3,6,1,0,453.1378,-40.8904,3.7,0,0,0,
11599,3,6,1,0,450.5268,-41.4525,3.7,0,0,0,
11602,3,6,1,0,447.9084,-41.9829,3.7,0,0,0,
11605,3,6,1,0,445.2833,-42.4819,3.7,0,0,0,
11608,3,6,1,0,442.6518,-42.9503,3.7,0,0,0,
11611,3,6,1,0,440.0145,-43.3885,3.7,0,0,0,
11614,3,6,1,0,437.3717,-43.7971,3.7,0,0,0,
11617,3,6,1,0,434.724,-44.1766,3.7,0,0,0,
11620,3,6,1,0,432.0716,-44.5274,3.7,0,0,0,
11623,3,6,1,0,429.415,-44.85,3.7,0,0,0,
11626,3,6,1,0,426.7545,-45.1447,3.7,0,0,0,
11629,3,6,1,0,424.0903,-45.4118,3.7,0,0,0,
11632,3,6,1,0,421.4229,-45.6515,3.7,0,0,0,
11635,3,6,1,0,418.7525,-45.864,3.7,0,0,0,
11638,3,6,1,0,416.0795,-46.0496,3.7,0,0,0,
11641,3,6,1,0,413.404,-46.2082,3.7,0,0,0,
11644,3,6,1,0,410.7264,-46.3401,3.7,0,0,0,
11647,3,6,1,0,408.0469,-46.4454,3.7,0,0,0,
11650,3,6,1,0,405.3658,-46.5241,3.7,0,0,0,
11653,3,6,1,0,402.6835,-46.5764,3.7,0,0,0,
11656,3,6,1,0,400,-46.6023,3.7,0,0,0,
11659,3,6,1,0,397.3157,-46.602,3.7,0,0,0,
11662,3,6,1,0,394.6309,-46.5754,3.7,0,0,0,
11665,3,6,1,0,391.9459,-46.5223,3.7,0,0,0,
11668,3,6,1,0,389.2608,-46.4424,3.7,0,0,0,
11671,3,6,1,0,386.5759,-46.3358,3.7,0,0,0,
11674,3,6,1,0,383.8916,-46.2021,3.7,0,0,0,
11677,3,6,1,0,381.2081,-46.0412,3.7,0,0,0,
11680,3,6,1,0,378.5257,-45.853,3.7,0,0,0,
11683,3,6,1,0,375.8447,-45.6373,3.7,0,0,0,
11686,3,6,1,0,373.1654,-45.3939,3.7,0,0,0,
11689,3,6,1,0,370.4881,-45.1225,3.7,0,0,0,
11692,3,6,1,0,367.8131,-44.8228,3.7,0,0,0,
11695,3,6,1,0,365.1409,-44.4945,3.7,0,0,0,
11698,3,6,1,0,362.4717,-44.1369,3.7,0,0,0,
11701,3,6,1,0,359.806,-43.7496,3.7,0,0,0,
11704,3,6,1,0,357.1443,-43.3319,3.7,0,0,0,
11707,3,6,1,0,354.4869,-42.8832,3.7,0,0,0,
11710,3,6,1,0,351.8344,-42.403,3.7,0,0,0,
11713,3,6,1,0,349.1872,-41.8907,3.7,0,0,0,
11716,3,6,1,0,346.5459,-41.3458,3.7,0,0,0,
11719,3,6,1,0,343.9111,-40.7674,3.7,0,0,0,
11722,3,6,1,0,341.2833,-40.1547,3.7,0,0,0,
11725,3,6,1,0,338.6635,-39.5066,3.7,0,0,0,
11728,3,6,1,0,336.0523,-38.8219,3.7,0,0,0,
11731,3,6,1,0,333.4506,-38.0996,3.7,0,0,0,
11734,3,6,1,0,330.8595,-37.3383,3.7,0,0,0,
11737,3,6,1,0,328.2799,-36.5366,3.7,0,0,0,
11740,3,6,1,0,325.713,-35.6932,3.7,0,0,0,
11743,3,6,1,0,323.1602,-34.8064,3.7,0,0,0,
11746,3,6,1,0,320.6228,-33.8746,3.7,0,0,0,
11749,3,6,1,0,318.1026,-32.8958,3.7,0,0,0,
11752,3,6,1,0,315.6015,-31.8678,3.7,0,0,0,
11755,3,6,1,0,313.1219,-30.7876,3.7,0,0,0,
11758,3,6,1,0,310.6665,-29.6524,3.7,0,0,0,
11761,3,6,1,0,308.2381,-28.4591,3.7,0,0,0,
11764,3,6,1,0,305.8404,-27.2046,3.7,0,0,0,
11767,3,6,1,0,303.4771,-25.8855,3.7,0,0,0,
11770,3,6,1,0,301.1531,-24.4975,3.7,0,0,0,
11773,3,6,1,0,298.8751,-23.0345,3.7,0,0,0,
11776,3,6,1,0,296.6508,-21.4908,3.7,0,0,0,
11779,3,6,1,0,294.4893,-19.8598,3.7,0,0,0,
11782,3,6,1,0,292.4017,-18.135,3.7,0,0,0,
11785,3,6,1,0,290.4028,-16.3081,3.7,0,0,0,
11788,3,6,1,0,288.5129,-14.3688,3.7,0,0,0,
11791,3,6,1,0,286.7583,-12.3068,3.7,0,0,0,
11794,3,6,1,0,285.174,-10.1118,3.7,0,0,0,
11797,3,6,1,0,283.8083,-7.7755,3.7,0,0,0,
11800,3,6,1,0,282.727,-5.2963,3.7,0,0,0,
11803,3,6,1,0,282.0153,-2.6887,3.7,0,0,0,
11806,3,6,1,0,281.7563,-4.88E-07,3.7,0,0,0,
11809,3,6,1,0,281.9895,2.6895,3.7,0,0,0,
11812,3,6,1,0,282.674,5.3,3.7,0,0,0,
11815,3,6,1,0,283.7268,7.7846,3.7,0,0,0,
11818,3,6,1,0,285.0629,10.1289,3.7,0,0,0,
11821,3,6,1,0,286.6173,12.3346,3.7,0,0,0,
11824,3,6,1,0,288.3425,14.4096,3.7,0,0,0,
11827,3,6,1,0,290.2035,16.364,3.7,0,0,0,
11830,3,6,1,0,292.174,18.2082,3.7,0,0,0,
11833,3,6,1,0,294.2345,19.9517,3.7,0,0,0,
11836,3,6,1,0,296.3702,21.603,3.7,0,0,0,
11839,3,6,1,0,298.57,23.1684,3.7,0,0,0,
11842,3,6,1,0,300.8246,24.6544,3.7,0,0,0,
11845,3,6,1,0,303.1267,26.0667,3.7,0,0,0,
11848,3,6,1,0,305.4697,27.4109,3.7,0,0,0,
11851,3,6,1,0,307.8488,28.6913,3.7,0,0,0,
11854,3,6,1,0,310.2599,29.9112,3.7,0,0,0,
11857,3,6,1,0,312.6998,31.0739,3.7,0,0,0,
11860,3,6,1,0,315.1654,32.1823,3.7,0,0,0,
11863,3,6,1,0,317.6541,33.2391,3.7,0,0,0,
11866,3,6,1,0,320.1636,34.2471,3.7,0,0,0,
11869,3,6,1,0,322.6918,35.2088,3.7,0,0,0,
11872,3,6,1,0,325.2373,36.1257,3.7,0,0,0,
11875,3,6,1,0,327.7984,36.9997,3.7,0,0,0,
11878,3,6,1,0,330.3739,37.8322,3.7,0,0,0,
11881,3,6,1,0,332.9627,38.6246,3.7,0,0,0,
11884,3,6,1,0,335.5637,39.3783,3.7,0,0,0,
11887,3,6,1,0,338.1759,40.0945,3.7,0,0,0,
11890,3,6,1,0,340.7984,40.7744,3.7,0,0,0,
11893,3,6,1,0,343.4305,41.419,3.7,0,0,0,
11896,3,6,1,0,346.0714,42.0292,3.7,0,0,0,
11899,3,6,1,0,348.7205,42.6061,3.7,0,0,0,
11902,3,6,1,0,351.3771,43.1502,3.7,0,0,0,
11905,3,6,1,0,354.0408,43.6621,3.7,0,0,0,
11908,3,6,1,0,356.711,44.1425,3.7,0,0,0,
11911,3,6,1,0,359.3873,44.5919,3.7,0,0,0,
11914,3,6,1,0,362.0692,45.0108,3.7,0,0,0,
11917,3,6,1,0,364.7563,45.3999,3.7,0,0,0,
11920,3,6,1,0,367.4481,45.7595,3.7,0,0,0,
11923,3,6,1,0,370.1443,46.09,3.7,0,0,0,
11926,3,6,1,0,372.8446,46.392,3.7,0,0,0,
11929,3,6,1,0,375.5485,46.6656,3.7,0,0,0,
11932,3,6,1,0,378.2558,46.9112,3.7,0,0,0,
11935,3,6,1,0,380.9662,47.1288,3.7,0,0,0,
11938,3,6,1,0,383.6793,47.3188,3.7,0,0,0,
11941,3,6,1,0,386.3949,47.4812,3.7,0,0,0,
11944,3,6,1,0,389.1127,47.6162,3.7,0,0,0,
11947,3,6,1,0,391.8324,47.7238,3.7,0,0,0,
11950,3,6,1,0,394.5537,47.8042,3.7,0,0,0,
11953,3,6,1,0,397.2763,47.8575,3.7,0,0,0,
11956,3,6,1,0,400,47.8838,3.7,0,0,0,
11959,3,6,1,0,402.7245,47.8831,3.7,0,0,0,
11962,3,6,1,0,405.4496,47.8555,3.7,0,0,0,
11965,3,6,1,0,408.1749,47.8006,3.7,0,0,0,
11968,3,6,1,0,410.9002,47.7184,3.7,0,0,0,
11971,3,6,1,0,413.6252,47.6087,3.7,0,0,0,
11974,3,6,1,0,416.3496,47.4713,3.7,0,0,0,
11977,3,6,1,0,419.0732,47.306,3.7,0,0,0,
11980,3,6,1,0,421.7955,47.1127,3.7,0,0,0,
11983,3,6,1,0,424.5164,46.8912,3.7,0,0,0,
11986,3,6,1,0,427.2356,46.6412,3.7,0,0,0,
11989,3,6,1,0,429.9526,46.3625,3.7,0,0,0,
11992,3,6,1,0,432.6671,46.0549,3.7,0,0,0,
11995,3,6,1,0,435.3788,45.7178,3.7,0,0,0,
11998,3,6,1,0,438.0873,45.3507,3.7,0,0,0,
12001,3,6,1,0,440.7921,44.9529,3.7,0,0,0,
12004,3,6,1,0,443.4928,44.524,3.7,0,0,0,
12007,3,6,1,0,446.189,44.0634,3.7,0,0,0,
12010,3,6,1,0,448.8801,43.5703,3.7,0,0,0,
12013,3,6,1,0,451.5655,43.0442,3.7,0,0,0,
12016,3,6,1,0,454.2449,42.4846,3.7,0,0,0,
12019,3,6,1,0,456.9175,41.8907,3.7,0,0,0,
12022,3,6,1,0,459.5826,41.2614,3.7,0,0,0,
12025,3,6,1,0,462.2395,40.5955,3.7,0,0,0,
12028,3,6,1,0,464.8874,39.8921,3.7,0,0,0,
12031,3,6,1,0,467.5252,39.1498,3.7,0,0,0,
12034,3,6,1,0,470.1521,38.3673,3.7,0,0,0,
12037,3,6,1,0,472.7668,37.5433,3.7,0,0,0,
12040,3,6,1,0,475.3682,36.6763,3.7,0,0,0,
12043,3,6,1,0,477.9549,35.7645,3.7,0,0,0,
12046,3,6,1,0,480.5253,34.8062,3.7,0,0,0,
12049,3,6,1,0,483.0778,33.7994,3.7,0,0,0,
12052,3,6,1,0,485.6101,32.7417,3.7,0,0,0,
12055,3,6,1,0,488.1197,31.63,3.7,0,0,0,
12058,3,6,1,0,490.604,30.4614,3.7,0,0,0,
12061,3,6,1,0,493.0596,29.2327,3.7,0,0,0,
12064,3,6,1,0,495.4831,27.9408,3.7,0,0,0,
12067,3,6,1,0,497.8703,26.5822,3.7,0,0,0,
12070,3,6,1,0,500.2157,25.1518,3.7,0,0,0,
12073,3,6,1,0,502.5123,23.6437,3.7,0,0,0,
12076,3,6,1,0,504.7522,22.0521,3.7,0,0,0,
12079,3,6,1,0,506.9255,20.3703,3.7,0,0,0,
12082,3,6,1,0,509.0208,18.5919,3.7,0,0,0,
12085,3,6,1,0,511.0216,16.7078,3.7,0,0,0,
12088,3,6,1,0,512.9073,14.7087,3.7,0,0,0,
12091,3,6,1,0,514.6502,12.5841,3.7,0,0,0,
12094,3,6,1,0,516.2143,10.3254,3.7,0,0,0,
12097,3,6,1,0,517.5517,7.9264,3.7,0,0,0,
12100,3,6,1,0,518.5988,5.3886,3.7,0,0,0,
12103,3,6,1,0,519.2794,2.7307,3.7,0,0,0,
12106,3,6,1,0,519.525,0,3.7,0,0,0,
12109,3,6,1,0,519.2924,-2.7312,3.7,0,0,0,
12112,3,6,1,0,518.6385,-5.3913,3.7,0,0,0,
12115,3,6,1,0,517.6194,-7.9337,3.7,0,0,0,
12118,3,6,1,0,516.311,-10.34,3.7,0,0,0,
12121,3,6,1,0,514.7762,-12.6085,3.7,0,0,0,
12124,3,6,1,0,513.0627,-14.7453,3.7,0,0,0,
12127,3,6,1,0,511.2058,-16.7588,3.7,0,0,0,
12130,3,6,1,0,509.2332,-18.6594,3.7,0,0,0,
12133,3,6,1,0,507.1652,-20.4559,3.7,0,0,0,
12136,3,6,1,0,505.0178,-22.1574,3.7,0,0,0,
12139,3,6,1,0,502.8027,-23.7702,3.7,0,0,0,
12142,3,6,1,0,500.5296,-25.3008,3.7,0,0,0,
12145,3,6,1,0,498.2063,-26.7549,3.7,0,0,0,
12148,3,6,1,0,495.8397,-28.1382,3.7,0,0,0,
12151,3,6,1,0,493.4353,-29.4557,3.7,0,0,0,
12154,3,6,1,0,490.9971,-30.7108,3.7,0,0,0,
12157,3,6,1,0,488.5288,-31.9065,3.7,0,0,0,
12160,3,6,1,0,486.0335,-33.0461,3.7,0,0,0,
12163,3,6,1,0,483.5139,-34.1324,3.7,0,0,0,
12166,3,6,1,0,480.9726,-35.1682,3.7,0,0,0,
12169,3,6,1,0,478.4116,-36.156,3.7,0,0,0,
12172,3,6,1,0,475.8327,-37.0978,3.7,0,0,0,
12175,3,6,1,0,473.2374,-37.9952,3.7,0,0,0,
12178,3,6,1,0,470.6271,-38.8499,3.7,0,0,0,
12181,3,6,1,0,468.0031,-39.6632,3.7,0,0,0,
12184,3,6,1,0,465.3663,-40.4367,3.7,0,0,0,
12187,3,6,1,0,462.7178,-41.1715,3.7,0,0,0,
12190,3,6,1,0,460.0587,-41.869,3.7,0,0,0,
12193,3,6,1,0,457.3896,-42.5301,3.7,0,0,0,
12196,3,6,1,0,454.7113,-43.1559,3.7,0,0,0,
12199,3,6,1,0,452.0246,-43.7473,3.7,0,0,0,
12202,3,6,1,0,449.3301,-44.3051,3.7,0,0,0,
12205,3,6,1,0,446.6282,-44.8299,3.7,0,0,0,
12208,3,6,1,0,443.9196,-45.3222,3.7,0,0,0,
12211,3,6,1,0,441.2048,-45.7827,3.7,0,0,0,
12214,3,6,1,0,438.4842,-46.212,3.7,0,0,0,
12217,3,6,1,0,435.7582,-46.6106,3.7,0,0,0,
12220,3,6,1,0,433.0273,-46.9789,3.7,0,0,0,
12223,3,6,1,0,430.2919,-47.3175,3.7,0,0,0,
12226,3,6,1,0,427.5523,-47.6267,3.7,0,0,0,
12229,3,6,1,0,424.809,-47.9068,3.7,0,0,0,
12232,3,6,1,0,422.0622,-48.1582,3.7,0,0,0,
12235,3,6,1,0,419.3122,-48.3809,3.7,0,0,0,
12238,3,6,1,0,416.5594,-48.5753,3.7,0,0,0,
12241,3,6,1,0,413.8041,-48.7414,3.7,0,0,0,
12244,3,6,1,0,411.0466,-48.8794,3.7,0,0,0,
12247,3,6,1,0,408.2871,-48.9894,3.7,0,0,0,
12250,3,6,1,0,405.526,-49.0714,3.7,0,0,0,
12253,3,6,1,0,402.7636,-49.1257,3.7,0,0,0,
12256,3,6,1,0,400,-49.1523,3.7,0,0,0,
12259,3,6,1,0,397.2356,-49.1514,3.7,0,0,0,
12262,3,6,1,0,394.4707,-49.1227,3.7,0,0,0,
12265,3,6,1,0,391.7056,-49.0662,3.7,0,0,0,
12268,3,6,1,0,388.9405,-48.9817,3.7,0,0,0,
12271,3,6,1,0,386.1757,-48.8689,3.7,0,0,0,
12274,3,6,1,0,383.4116,-48.7278,3.7,0,0,0,
12277,3,6,1,0,380.6484,-48.5581,3.7,0,0,0,
12280,3,6,1,0,377.8864,-48.3597,3.7,0,0,0,
12283,3,6,1,0,375.126,-48.1323,3.7,0,0,0,
12286,3,6,1,0,372.3675,-47.8758,3.7,0,0,0,
12289,3,6,1,0,369.6112,-47.5898,3.7,0,0,0,
12292,3,6,1,0,366.8575,-47.2742,3.7,0,0,0,
12295,3,6,1,0,364.1067,-46.9283,3.7,0,0,0,
12298,3,6,1,0,361.3594,-46.5516,3.7,0,0,0,
12301,3,6,1,0,358.6158,-46.1434,3.7,0,0,0,
12304,3,6,1,0,355.8765,-45.7033,3.7,0,0,0,
12307,3,6,1,0,353.1421,-45.2305,3.7,0,0,0,
12310,3,6,1,0,350.4129,-44.7245,3.7,0,0,0,
12313,3,6,1,0,347.6895,-44.1846,3.7,0,0,0,
12316,3,6,1,0,344.9726,-43.6103,3.7,0,0,0,
12319,3,6,1,0,342.2627,-43.0006,3.7,0,0,0,
12322,3,6,1,0,339.5606,-42.3545,3.7,0,0,0,
12325,3,6,1,0,336.8672,-41.6709,3.7,0,0,0,
12328,3,6,1,0,334.1832,-40.9486,3.7,0,0,0,
12331,3,6,1,0,331.5096,-40.1862,3.7,0,0,0,
12334,3,6,1,0,328.8476,-39.3825,3.7,0,0,0,
12337,3,6,1,0,326.1983,-38.536,3.7,0,0,0,
12340,3,6,1,0,323.5629,-37.6451,3.7,0,0,0,
12343,3,6,1,0,320.943,-36.7081,3.7,0,0,0,
12346,3,6,1,0,318.3401,-35.7232,3.7,0,0,0,
12349,3,6,1,0,315.7561,-34.6882,3.7,0,0,0,
12352,3,6,1,0,313.1933,-33.6004,3.7,0,0,0,
12355,3,6,1,0,310.6543,-32.4568,3.7,0,0,0,
12358,3,6,1,0,308.1422,-31.2543,3.7,0,0,0,
12361,3,6,1,0,305.6601,-29.9899,3.7,0,0,0,
12364,3,6,1,0,303.2119,-28.6602,3.7,0,0,0,
12367,3,6,1,0,300.802,-27.2615,3.7,0,0,0,
12370,3,6,1,0,298.4364,-25.7883,3.7,0,0,0,
12373,3,6,1,0,296.1225,-24.2347,3.7,0,0,0,
12376,3,6,1,0,293.8686,-22.5947,3.7,0,0,0,
12379,3,6,1,0,291.6849,-20.8621,3.7,0,0,0,
12382,3,6,1,0,289.5838,-19.03,3.7,0,0,0,
12385,3,6,1,0,287.5826,-17.0893,3.7,0,0,0,
12388,3,6,1,0,285.7028,-15.031,3.7,0,0,0,
12391,3,6,1,0,283.9728,-12.8457,3.7,0,0,0,
12394,3,6,1,0,282.4284,-10.5262,3.7,0,0,0,
12397,3,6,1,0,281.117,-8.0684,3.7,0,0,0,
12400,3,6,1,0,280.0989,-5.4765,3.7,0,0,0,
12403,3,6,1,0,279.4424,-2.7718,3.7,0,0,0,
12406,3,6,1,0,279.2063,-1.25E-07,3.7,0,0,0,
12409,3,6,1,0,279.4166,2.7726,3.7,0,0,0,
12412,3,6,1,0,280.0463,5.4801,3.7,0,0,0,
12415,3,6,1,0,281.0364,8.077,3.7,0,0,0,
12418,3,6,1,0,282.3188,10.5424,3.7,0,0,0,
12421,3,6,1,0,283.8336,12.8722,3.7,0,0,0,
12424,3,6,1,0,285.5344,15.07,3.7,0,0,0,
12427,3,6,1,0,287.3854,17.143,3.7,0,0,0,
12430,3,6,1,0,289.3584,19.1006,3.7,0,0,0,
12433,3,6,1,0,291.4323,20.9514,3.7,0,0,0,
12436,3,6,1,0,293.5901,22.7041,3.7,0,0,0,
12439,3,6,1,0,295.8194,24.3656,3.7,0,0,0,
12442,3,6,1,0,298.11,25.942,3.7,0,0,0,
12445,3,6,1,0,300.4535,27.4395,3.7,0,0,0,
12448,3,6,1,0,302.843,28.8633,3.7,0,0,0,
12451,3,6,1,0,305.2723,30.219,3.7,0,0,0,
12454,3,6,1,0,307.7371,31.5101,3.7,0,0,0,
12457,3,6,1,0,310.2336,32.7401,3.7,0,0,0,
12460,3,6,1,0,312.7584,33.9119,3.7,0,0,0,
12463,3,6,1,0,315.3087,35.0286,3.7,0,0,0,
12466,3,6,1,0,317.8819,36.093,3.7,0,0,0,
12469,3,6,1,0,320.4756,37.1078,3.7,0,0,0,
12472,3,6,1,0,323.088,38.0752,3.7,0,0,0,
12475,3,6,1,0,325.7176,38.9967,3.7,0,0,0,
12478,3,6,1,0,328.3628,39.8742,3.7,0,0,0,
12481,3,6,1,0,331.0224,40.7091,3.7,0,0,0,
12484,3,6,1,0,333.6951,41.5029,3.7,0,0,0,
12487,3,6,1,0,336.3801,42.2569,3.7,0,0,0,
12490,3,6,1,0,339.0761,42.9724,3.7,0,0,0,
12493,3,6,1,0,341.7825,43.6505,3.7,0,0,0,
12496,3,6,1,0,344.4984,44.2922,3.7,0,0,0,
12499,3,6,1,0,347.2231,44.8986,3.7,0,0,0,
12502,3,6,1,0,349.9559,45.4704,3.7,0,0,0,
12505,3,6,1,0,352.6962,46.0083,3.7,0,0,0,
12508,3,6,1,0,355.4435,46.5129,3.7,0,0,0,
12511,3,6,1,0,358.1972,46.9848,3.7,0,0,0,
12514,3,6,1,0,360.957,47.4246,3.7,0,0,0,
12517,3,6,1,0,363.7222,47.8329,3.7,0,0,0,
12520,3,6,1,0,366.4925,48.2101,3.7,0,0,0,
12523,3,6,1,0,369.2675,48.5568,3.7,0,0,0,
12526,3,6,1,0,372.0467,48.8734,3.7,0,0,0,
